movieId,tmdbId,title,genres,avgRatingMl,year,ratingTmdb,voteCount,adult,budget,revenue,popularity,runtime
251,32631,"Hunted, The (1995)",Action,6.1,1995,5.7,30,FALSE,0,0,2.003295,106
252,11777,I.Q. (1994),Comedy|Romance,6.4,1994,5.8,146,FALSE,25000000,0,7.06891,100
253,628,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,7,1994,7.2,1942,FALSE,60000000,223664608,20.578476,123
254,87729,Jefferson in Paris (1995),Drama,5.8,1995,5.2,13,FALSE,14000000,2474000,1.596283,139
255,18713,"Jerky Boys, The (1995)",Comedy,4.6,1995,4.9,11,FALSE,0,0,1.123602,82
256,6280,Junior (1994),Comedy|Sci-Fi,5.5,1994,4.8,459,FALSE,60000000,108431355,6.759667,109
257,9061,Just Cause (1995),Mystery|Thriller,6.8,1995,6.1,149,FALSE,0,0,9.854348,102
258,37108,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,5.3,1995,4.3,50,FALSE,0,0,4.699021,89
259,6071,Kiss of Death (1995),Crime|Drama|Thriller,6.2,1995,5.7,98,FALSE,40000000,0,6.46136,101
260,11,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,8.4,1977,8.1,8413,FALSE,11000000,775398007,47.363339,121
261,9587,Little Women (1994),Drama,7.3,1994,7,302,FALSE,18000000,0,9.725866,115
262,19101,"Little Princess, A (1995)",Children|Drama,7.6,1995,7.5,252,FALSE,17000000,0,8.231483,97
263,49980,Ladybird Ladybird (1994),Drama,7.5,1994,7.2,17,FALSE,0,0,1.24686,101
264,17961,"Enfer, L' (1994)",Drama,6.7,1994,6.5,30,FALSE,10000000,0,2.764612,100
265,18183,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,7.9,1992,6.6,86,FALSE,2000000,21665468,6.374643,105
266,4476,Legends of the Fall (1994),Drama|Romance|War|Western,7,1994,7.3,780,FALSE,30000000,160638883,9.81723,133
267,11008,Major Payne (1995),Comedy,5.8,1995,6,213,FALSE,0,0,6.866504,95
268,47504,Little Odessa (1994),Crime|Drama,6.6,1994,6.5,42,FALSE,0,0,3.719894,98
269,32325,My Crazy Life (Mi vida loca) (1993),Drama,7,1993,5.8,12,FALSE,0,0,1.957164,92
270,43742,Love Affair (1994),Drama|Romance,6.3,1994,4.3,15,FALSE,60000000,0,2.313534,108
271,28313,Losing Isaiah (1995),Drama,6.7,1995,6.4,31,FALSE,17000000,7603766,4.909078,106
272,11318,"Madness of King George, The (1994)",Comedy|Drama,7.5,1994,6.8,77,FALSE,0,15238994,4.695753,107
273,3036,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,6.3,1994,6.2,358,FALSE,45000000,112006296,9.622153,123
274,40490,Man of the House (1995),Comedy,5.7,1995,4.9,50,FALSE,0,0,3.450522,96
275,24070,Mixed Nuts (1994),Comedy,5.4,1994,5.4,56,FALSE,15000000,0,5.815023,97
276,8986,Milk Money (1994),Comedy|Romance,6,1994,5.7,67,FALSE,0,18137661,4.435486,108
277,10510,Miracle on 34th Street (1994),Drama,6.8,1994,6.5,275,FALSE,0,46264384,10.437987,114
278,17402,Miami Rhapsody (1995),Comedy,6,1995,5.6,12,FALSE,6,5,2.313494,95
279,38722,My Family (1995),Drama,7.4,1995,6.8,12,FALSE,5500000,0,1.029109,128
280,8438,Murder in the First (1995),Drama|Thriller,7.5,1995,6.9,171,FALSE,0,17381942,5.57794,122
281,11593,Nobody's Fool (1994),Comedy|Drama|Romance,7.3,1994,7,73,FALSE,0,0,3.912555,110
282,1945,Nell (1994),Drama,6.8,1994,6.3,168,FALSE,31000000,106683817,5.747439,112
283,39310,New Jersey Drive (1995),Crime|Drama,6.2,1995,6.8,10,FALSE,5000000,0,2.485424,98
285,56428,Beyond Bedlam (1993),Drama|Horror,4.7,1993,3.8,5,FALSE,4800000,0,0.380073,89
286,63105,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,4.1,1995,4.5,14,FALSE,0,0,1.133563,83
287,131957,Nina Takes a Lover (1994),Comedy|Romance,6.5,1994,7.4,4,FALSE,0,0,0.371941,100
288,241,Natural Born Killers (1994),Action|Crime|Thriller,6.5,1994,7,1160,FALSE,34000000,50282766,19.728638,119
289,9058,Only You (1994),Comedy|Romance,6.7,1994,6.4,122,FALSE,0,0,6.267592,115
290,527,Once Were Warriors (1994),Crime|Drama,8,1994,7.7,132,FALSE,0,2201126,11.228746,99
291,18220,Poison Ivy II (1996),Drama|Thriller,4.6,1996,4.5,35,FALSE,0,0,8.097226,106
292,6950,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,6.8,1995,6.3,643,FALSE,50000000,189859560,9.803795,127
293,101,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,8.1,1994,8.2,5292,FALSE,16000000,45284974,38.550386,110
294,63020,"Perez Family, The (1995)",Comedy|Romance,6.4,1995,6.6,9,FALSE,11000000,2832826,1.764961,113
295,2307,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,5.6,1995,7,2,FALSE,0,0,1.107772,94
296,680,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,8.3,1994,8.3,10779,FALSE,8000000,213928762,38.677786,154
297,41478,Panther (1995),Drama,6.2,1995,6.1,9,FALSE,0,6834525,4.770115,124
298,25296,Pushing Hands (Tui shou) (1992),Drama,7,1992,6.2,10,FALSE,400000,152322,2.340058,105
299,40156,Priest (1994),Drama,7.5,1994,6.4,39,FALSE,0,4176932,2.314272,98
300,11450,Quiz Show (1994),Drama,7.3,1994,7.1,323,FALSE,0,0,7.484667,133
301,30304,Picture Bride (Bijo photo) (1994),Drama|Romance,7.1,1994,6.9,7,FALSE,0,0,0.670952,94
302,10452,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,7.5,1994,6.9,84,FALSE,0,0,4.660618,162
303,12106,"Quick and the Dead, The (1995)",Action|Thriller|Western,6.1,1995,6.3,531,FALSE,32000000,18552460,8.346058,107
304,161495,Roommates (1995),Comedy|Drama,6.4,1995,6.3,9,FALSE,22000000,12400000,2.93185,108
305,3586,Ready to Wear (Pret-A-Porter) (1994),Comedy,5.4,1994,5.2,50,FALSE,15000000,11300653,6.851269,133
306,110,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,8.2,1994,7.9,324,FALSE,0,0,9.88228,99
307,108,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,8,1993,7.7,402,FALSE,0,0,6.008564,98
308,109,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,7.8,1994,7.4,274,FALSE,0,0,8.481666,91
309,159185,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,7.3,1994,7,3,FALSE,0,0,0.943261,111
310,36357,Rent-a-Kid (1995),Comedy,5.5,1995,5.1,18,FALSE,0,0,1.470204,85
311,92769,Relative Fear (1994),Horror|Thriller,5.3,1994,4.7,3,FALSE,0,0,0.212071,90
312,28033,Stuart Saves His Family (1995),Comedy,5.2,1995,5.4,8,FALSE,0,0,0.703616,95
313,22586,"Swan Princess, The (1994)",Animation|Children,6,1994,6.4,319,FALSE,35000000,9771658,8.791755,89
314,14334,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,7.7,1994,6.3,20,FALSE,0,0,1.297118,97
315,2636,"Specialist, The (1994)",Action|Drama|Thriller,5.8,1994,5.5,388,FALSE,45000000,170362582,11.264899,110
316,2164,Stargate (1994),Action|Adventure|Sci-Fi,6.7,1994,6.8,1190,FALSE,55000000,196567262,20.767703,121
317,11395,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,6.3,1994,6.2,652,FALSE,10000000,0,9.155938,97
318,278,"Shawshank Redemption, The (1994)",Crime|Drama,8.9,1994,8.5,9752,FALSE,25000000,28341469,32.488461,142
319,9905,Shallow Grave (1994),Comedy|Drama|Thriller,7.6,1994,7,320,FALSE,0,0,5.879122,92
320,87078,Suture (1993),Film-Noir|Thriller,6.5,1993,6.3,9,FALSE,0,102780,0.635558,96
321,12527,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,7.5,1993,7.2,18,FALSE,0,0,1.003527,108
322,20306,Swimming with Sharks (1995),Comedy|Drama,7.4,1995,6.6,123,FALSE,0,0,4.898311,101
324,36614,"Sum of Us, The (1994)",Comedy|Drama,7.4,1994,6.1,23,FALSE,32,0,1.413546,100
325,27993,National Lampoon's Senior Trip (1995),Comedy,5.3,1995,5.6,29,FALSE,0,0,3.157546,91
326,31439,To Live (Huozhe) (1994),Drama,8.2,1994,7.7,72,FALSE,0,0,5.796943,125
327,9067,Tank Girl (1995),Action|Comedy|Sci-Fi,5.6,1995,5.4,173,FALSE,25000000,4064495,7.743511,98
328,9059,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,6.3,1995,6.7,119,FALSE,0,0,7.488895,92
329,193,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,6.7,1994,6.4,539,FALSE,38000000,1.20E+08,7.315634,118
330,25066,Tales from the Hood (1995),Action|Crime|Horror,5.6,1995,5.5,41,FALSE,6000000,1.20E+07,4.998125,98
331,46797,Tom & Viv (1994),Drama,6.6,1994,5.8,8,FALSE,0,0,1.042941,115
332,12122,Village of the Damned (1995),Horror|Sci-Fi,5.5,1995,5.6,210,FALSE,0,0,6.033892,99
333,11381,Tommy Boy (1995),Comedy,6.7,1995,6.7,382,FALSE,0,32648673,11.495694,97
334,32636,Vanya on 42nd Street (1994),Drama,7.6,1994,6.4,20,FALSE,0,0,3.540257,119
335,36141,Underneath (1995),Mystery|Thriller,6.5,1995,5.6,20,FALSE,6500000,0,1.932468,99
336,95963,"Walking Dead, The (1995)",Drama|War,5.7,1995,7.1,5,FALSE,0,0,0.754028,88
337,1587,What's Eating Gilbert Grape (1993),Drama,7.5,1993,7.6,1204,FALSE,11000000,10032765,16.687041,118
338,9271,Virtuosity (1995),Action|Sci-Fi|Thriller,6,1995,5.4,197,FALSE,30000000,24048000,8.024575,106
339,2064,While You Were Sleeping (1995),Comedy|Romance,7,1995,6.5,429,FALSE,17000000,182057016,10.209423,103
340,19855,"War, The (1994)",Adventure|Drama|War,6.8,1994,6.2,48,FALSE,0,16,8.832347,126
341,60855,Double Happiness (1994),Drama,7.2,1994,5.8,4,FALSE,0,759393,0.992183,87
342,236,Muriel's Wedding (1994),Comedy,7,1994,6.9,131,FALSE,3000000,15119639,7.080942,106
343,48287,"Baby-Sitters Club, The (1995)",Children,5.3,1995,5.3,30,FALSE,0,0,3.100552,94
344,3049,Ace Ventura: Pet Detective (1994),Comedy,6,1994,6.4,2152,FALSE,15000000,107217396,19.984407,86
345,2759,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,7.3,1994,7.2,230,FALSE,0,11220670,5.791782,104
346,12635,Backbeat (1993),Drama|Musical,6.9,1993,6.1,43,FALSE,0,0,3.406171,100
347,10497,Bitter Moon (1992),Drama|Film-Noir|Romance,6.8,1992,7,157,FALSE,5000000,1862805,8.562863,139
348,11382,Bullets Over Broadway (1994),Comedy,7.4,1994,7,166,FALSE,0,0,9.299647,98
349,9331,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,7.3,1994,6.4,474,FALSE,62000000,215887717,11.57074,141
350,10731,"Client, The (1994)",Drama|Mystery|Thriller,6.9,1994,6.4,363,FALSE,45000000,117615211,7.897417,119
351,10464,"Corrina, Corrina (1994)",Comedy|Drama|Romance,6.6,1994,6.5,114,FALSE,0,0,6.09374,115
352,34152,Crooklyn (1994),Comedy|Drama,6.5,1994,6.7,39,FALSE,0,0,2.473104,115
353,9495,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,7,1994,7.3,1229,FALSE,15000000,9.40E+07,13.107681,102
354,29973,Cobb (1994),Drama,6.3,1994,6.1,32,FALSE,0,1007583,2.272516,128
355,888,"Flintstones, The (1994)",Children|Comedy|Fantasy,4.9,1994,5,761,FALSE,46000000,341631208,9.612201,91
356,13,Forrest Gump (1994),Comedy|Drama|Romance|War,8.1,1994,8.3,10141,FALSE,55000000,677945399,27.112907,142
357,712,Four Weddings and a Funeral (1994),Comedy|Romance,7.3,1994,6.6,847,FALSE,6000000,254700832,9.742829,117
358,16295,Higher Learning (1995),Drama,6.5,1995,6.4,68,FALSE,0,38290723,5.676075,127
359,48992,I Like It Like That (1994),Comedy|Drama|Romance,6.6,1994,6.2,5,FALSE,0,1777020,0.739089,104
360,10879,I Love Trouble (1994),Action|Comedy,5.5,1994,5.5,60,FALSE,45000000,61947267,4.799834,123
361,10660,It Could Happen to You (1994),Comedy|Drama|Romance,6.7,1994,6.2,183,FALSE,0,0,9.829826,101
362,10714,"Jungle Book, The (1994)",Adventure|Children|Romance,6.8,1994,5.9,129,FALSE,0,43,6.952353,111
363,41647,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,8,1993,7.3,6,FALSE,0,449707,0.837471,180
364,8587,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,7.6,1994,8.1,6973,FALSE,45000000,987483777,41.211466,89
365,1689,Little Buddha (1993),Drama,6.4,1993,6.1,110,FALSE,35000000,4858139,5.769798,140
366,11596,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,5.9,1994,6.4,377,FALSE,14000000,18090181,9.926252,112
367,854,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,6.3,1994,6.7,3314,FALSE,23000000,351583407,20.77865,101
368,9359,Maverick (1994),Adventure|Comedy|Western,6.8,1994,6.6,575,FALSE,0,0,7.725327,127
369,23333,Mrs. Parker and the Vicious Circle (1994),Drama,6.6,1994,6.5,24,FALSE,0,0,4.817855,125
370,36593,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,5.9,1994,6.4,668,FALSE,30000000,51132598,9.849906,83
371,12280,"Paper, The (1994)",Comedy|Drama,6.5,1994,6.3,57,FALSE,6000000,0,4.896661,112
372,2788,Reality Bites (1994),Comedy|Drama|Romance,6.5,1994,6.5,234,FALSE,11500000,20079850,10.849226,99
373,10427,Red Rock West (1992),Thriller,7.6,1992,6.5,87,FALSE,8000000,2500000,5.498943,98
374,11011,Richie Rich (1994),Children|Comedy,4.8,1994,5.4,586,FALSE,40000000,0,10.807557,95
375,49803,Safe Passage (1994),Drama,6.5,1994,5.1,8,FALSE,0,0,2.917698,98
376,8987,"River Wild, The (1994)",Action|Thriller,6.6,1994,6.2,274,FALSE,45000000,0,11.615381,111
377,1637,Speed (1994),Action|Romance|Thriller,7,1994,6.8,2198,FALSE,30000000,350448145,13.046918,116
378,15128,Speechless (1994),Comedy|Romance,6.3,1994,5.5,27,FALSE,0,20667959,1.841283,99
379,8831,Timecop (1994),Action|Sci-Fi|Thriller,5.4,1994,5.6,365,FALSE,27000000,101646581,6.496673,99
380,36955,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,7,1994,6.8,1372,FALSE,115000000,378882411,24.966909,141
381,10449,When a Man Loves a Woman (1994),Drama|Romance,6.8,1994,6.1,88,FALSE,0,50021959,8.403803,126
382,10395,Wolf (1994),Drama|Horror|Romance|Thriller,6.1,1994,6,289,FALSE,0,0,11.812869,125
383,12160,Wyatt Earp (1994),Western,6.4,1994,6.5,251,FALSE,63000000,25052000,7.51095,191
384,40480,Bad Company (1995),Action|Crime|Drama,6,1995,4.7,14,FALSE,0,0,1.987605,108
385,52038,"Man of No Importance, A (1994)",Drama,7.1,1994,6.7,3,FALSE,0,953,1.031687,99
386,29444,S.F.W. (1994),Drama,5.6,1994,5.8,27,FALSE,0,0,2.051803,96
387,26352,"Low Down Dirty Shame, A (1994)",Action|Comedy,5.3,1994,6.1,37,FALSE,10000000,29392418,2.996747,100
388,39953,Boys Life (1995),Drama,7.1,1995,4.5,2,FALSE,0,0,0.146948,91
389,41580,"Colonel Chabert, Le (1994)",Drama|Romance|War,7,1994,6,11,FALSE,0,0,0.694735,110
390,315,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,6.9,1965,6.5,75,FALSE,45000,0,5.714791,83
391,22067,Jason's Lyric (1994),Crime|Drama,6.3,1994,6.1,14,FALSE,7000000,20851521,2.621021,119
392,18242,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,6.6,1993,6.9,10,FALSE,0,0,0.966434,61
393,11667,Street Fighter (1994),Action|Adventure|Fantasy,3.7,1994,4.1,424,FALSE,35000000,99423521,8.33878,102
394,32502,Coldblooded (1995),Comedy,6.7,1995,6.5,17,FALSE,0,0,0.899367,92
396,28732,Fall Time (1995),Drama,5,1995,6.1,7,FALSE,0,0,1.397224,88
397,75555,"Fear, The (1995)",Horror,4.4,1995,3.7,9,FALSE,0,0,0.824062,98
398,42981,Frank and Ollie (1995),Documentary,6.8,1995,8,5,FALSE,0,0,0.569622,89
399,278939,Girl in the Cadillac (1995),Drama,4.5,1995,7.5,2,FALSE,0,0,0.404818,89
401,226229,Mirage (1995),Action|Thriller,6.5,1995,4,1,FALSE,0,0,0.084729,92
404,316098,Brother Minister: The Assassination of Malcolm X (1994),Documentary,6.6,1994,4,1,FALSE,0,0,0.201699,115
405,8011,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,4.9,1994,4.5,145,FALSE,26000000,36800000,9.04664,99
406,171857,Federal Hill (1994),Drama,6.2,1994,5,2,FALSE,0,0,0.181951,97
407,2654,In the Mouth of Madness (1995),Horror|Thriller,6.3,1995,7.2,403,FALSE,8000000,8946600,12.448815,95
408,18069,8 Seconds (1994),Drama,6.5,1994,7.4,31,FALSE,0,0,1.719679,105
409,19092,Above the Rim (1994),Crime|Drama,6,1994,6.8,54,FALSE,0,0,4.110129,96
410,2758,Addams Family Values (1993),Children|Comedy|Fantasy,6,1993,6.6,730,FALSE,10000000,0,11.518871,94
411,38129,Martin Lawrence: You So Crazy (1994),Comedy|Documentary,5.5,1994,4.5,4,FALSE,0,0,0.702167,84
412,10436,"Age of Innocence, The (1993)",Drama,7.1,1993,7.1,234,FALSE,34000000,32255440,7.374357,139
413,13595,Airheads (1994),Comedy,5.6,1994,5.8,260,FALSE,0,0,5.826853,92
414,46094,"Air Up There, The (1994)",Comedy,5.2,1994,5.3,52,FALSE,17080000,21011500,3.124516,107
415,9409,Another Stakeout (1993),Comedy|Thriller,5.6,1993,5,73,FALSE,0,0,4.752539,105
416,11853,Bad Girls (1994),Western,5.4,1994,4.8,82,FALSE,0,15240435,5.121564,99
417,16771,Barcelona (1994),Comedy|Romance,7,1994,6.6,22,FALSE,3200000,0,1.332278,100
418,46924,Being Human (1993),Drama,5.4,1993,5.1,18,FALSE,40000000,0,2.436819,122
419,11041,"Beverly Hillbillies, The (1993)",Comedy,5,1993,5.1,115,FALSE,0,0,6.585394,93
420,306,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,5.5,1994,5.6,542,FALSE,50000000,119208989,9.054567,104
421,14522,Black Beauty (1994),Adventure|Children|Drama,6.6,1994,6.6,87,FALSE,0,0,6.250825,88
422,26203,Blink (1994),Thriller,6.5,1994,6.2,52,FALSE,0,16668552,6.088794,106
423,178,Blown Away (1994),Action|Thriller,6,1994,6,152,FALSE,0,30156002,6.697194,121
424,19819,Blue Chips (1994),Drama,5.4,1994,5.9,52,FALSE,0,0,3.82361,108
425,57834,Blue Sky (1994),Drama|Romance,7,1994,6.1,36,FALSE,0,0,2.981584,101
426,4722,Body Snatchers (1993),Horror|Sci-Fi|Thriller,6.2,1993,5.8,122,FALSE,13000000,428868,6.056107,87
427,18215,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,5.1,1993,4.7,75,FALSE,0,1796389,5.346544,107
428,1607,"Bronx Tale, A (1993)",Drama,7.6,1993,7.4,563,FALSE,22000000,17287898,7.158468,121
429,26391,Cabin Boy (1994),Comedy,4.7,1994,5,33,FALSE,0,3662459,4.039374,80
430,117553,Calendar Girl (1993),Comedy|Drama,4.7,1993,4.1,14,FALSE,13000000,2570145,1.507185,90
431,6075,Carlito's Way (1993),Crime|Drama,7.4,1993,7.7,1023,FALSE,30000000,36516012,20.982892,144
432,11310,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,5.5,1994,4.8,122,FALSE,35,43,7.669204,116
433,18658,Clean Slate (1994),Comedy,5.8,1994,5.8,26,FALSE,0,7355425,1.525984,107
434,9350,Cliffhanger (1993),Action|Adventure|Thriller,6.1,1993,6.1,744,FALSE,70000000,255000211,11.144142,112
435,9612,Coneheads (1993),Comedy|Sci-Fi,5.2,1993,4.8,286,FALSE,0,0,6.945101,88
436,2124,Color of Night (1994),Drama|Thriller,5.2,1994,5.3,139,FALSE,40000000,19726050,10.195886,121
437,26261,Cops and Robbersons (1994),Comedy,5.2,1994,5.1,44,FALSE,0,0,5.149963,93
438,19176,"Cowboy Way, The (1994)",Action|Comedy|Drama,5.4,1994,5.1,47,FALSE,0,0,3.226357,102
439,49299,Dangerous Game (1993),Drama,5.1,1993,5.4,12,FALSE,0,0,1.467582,108
440,11566,Dave (1993),Comedy|Romance,7.2,1993,6.4,246,FALSE,0,6.30E+07,6.559856,110
441,9571,Dazed and Confused (1993),Comedy,7.4,1993,7.4,722,FALSE,6900000,7993039,6.290812,102
442,9739,Demolition Man (1993),Action|Adventure|Sci-Fi,6.1,1993,6.4,1214,FALSE,57000000,159055768,10.150628,115
443,24257,"Endless Summer 2, The (1994)",Adventure|Documentary,6.7,1994,7.3,13,FALSE,0,0,1.05525,109
444,34444,Even Cowgirls Get the Blues (1993),Comedy|Romance,4.8,1993,4.3,40,FALSE,8000000,0,3.18177,96
445,26141,Fatal Instinct (1993),Comedy,5.8,1993,5.4,49,FALSE,0,0,5.541928,91
446,10997,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,7.8,1993,7.8,130,FALSE,0,0,7.274516,171
447,50463,"Favor, The (1994)",Comedy|Romance,5,1994,3.6,8,FALSE,0,0,1.673958,97
448,10443,Fearless (1993),Drama,7.1,1993,6.8,101,FALSE,0,0,6.526972,122
449,20239,Fear of a Black Hat (1994),Comedy,6.9,1994,5.9,15,FALSE,0,0,1.134511,88
450,16297,With Honors (1994),Comedy|Drama,6.7,1994,6.2,64,FALSE,0,0,5.454353,103
451,18551,Flesh and Bone (1993),Drama|Mystery|Romance,6.1,1993,6.3,30,FALSE,0,9488998,2.140649,126
452,25440,Widows' Peak (1994),Drama,7.1,1994,4,4,FALSE,0,0,1.920555,101
453,9024,For Love or Money (1993),Comedy|Romance,6.2,1993,5.8,92,FALSE,30000000,11146270,7.032213,94
454,37233,"Firm, The (1993)",Drama|Thriller,7,1993,6.6,620,FALSE,42000000,270248367,9.383643,154
455,1634,Free Willy (1993),Adventure|Children|Drama,5.2,1993,6,548,FALSE,20000000,153698625,8.170176,112
456,13815,Fresh (1994),Crime|Drama|Thriller,7.7,1994,7.5,67,FALSE,0,0,5.366538,114
457,5503,"Fugitive, The (1993)",Thriller,8,1993,7.3,1502,FALSE,44000000,368875760,17.87896,130
458,35588,Geronimo: An American Legend (1993),Drama|Western,6.3,1993,5.8,51,FALSE,35000000,18635620,5.960799,115
459,2087,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,5.5,1994,5.4,105,FALSE,0,30,8.353226,115
460,41579,Getting Even with Dad (1994),Comedy,4.9,1994,4.6,57,FALSE,30000000,0,4.340479,109
461,18620,Go Fish (1994),Drama|Romance,6.7,1994,4.4,6,FALSE,0,0,0.762837,83
462,41006,"Good Man in Africa, A (1994)",Action|Adventure,5.2,1994,5.1,15,FALSE,0,0,1.589777,94
463,4916,Guilty as Sin (1993),Crime|Drama|Thriller,5.6,1993,5.9,30,FALSE,0,22886222,2.759409,107
464,2019,Hard Target (1993),Action|Adventure|Crime|Thriller,5.8,1993,6.1,291,FALSE,18000000,74189677,9.329325,97
465,31642,Heaven & Earth (1993),Action|Drama|War,6.5,1993,6.5,65,FALSE,33000000,5,5.402005,140
466,9255,Hot Shots! Part Deux (1993),Action|Comedy|War,5.8,1993,6.2,571,FALSE,25000000,133752825,12.54872,86
467,26271,Live Nude Girls (1995),Comedy,6.8,1995,4.9,14,FALSE,0,0,2.419369,95
468,10612,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,6.6,1995,6.1,101,FALSE,0,0,5.688836,99
469,2259,"House of the Spirits, The (1993)",Drama|Romance,6.5,1993,6.7,182,FALSE,25000000,0,8.757754,140
470,16097,House Party 3 (1994),Comedy,4.3,1994,4.7,13,FALSE,0,0,2.431521,100
471,11934,"Hudsucker Proxy, The (1994)",Comedy,7.3,1994,7.1,343,FALSE,30000000,0,5.7531,111
472,106143,I'll Do Anything (1994),Comedy|Drama,5.8,1994,5.6,20,FALSE,40000000,0,2.530303,115
473,12475,In the Army Now (1994),Comedy|War,4.6,1994,4.7,66,FALSE,0,28881266,4.2588,91
474,9386,In the Line of Fire (1993),Action|Thriller,7.5,1993,6.8,488,FALSE,40000000,176997168,7.875427,128
475,7984,In the Name of the Father (1993),Drama,7.9,1993,7.7,493,FALSE,13000000,65796862,7.918655,133
476,59930,"Inkwell, The (1994)",Comedy|Drama,6,1994,3.9,5,FALSE,0,8880705,0.512991,110
477,15765,What's Love Got to Do with It? (1993),Drama|Musical,7.1,1993,7,89,FALSE,0,0,8.175887,118
478,31643,Jimmy Hollywood (1994),Comedy|Crime|Drama,4.9,1994,4.7,21,FALSE,30000000,0,1.865877,112
479,6,Judgment Night (1993),Action|Crime|Thriller,5.8,1993,6.3,95,FALSE,21,12,6.555636,110
480,329,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,7.3,1993,7.7,6075,FALSE,63000000,920100000,14.911403,127
