,tmdbId,ratingTmdb,voteCount
1289,30346,6.9,54
1290,6114,7.1,1441
1291,229,7.5,258
1292,13549,6.6,74
1293,9529,6.2,373
1294,1598,7.1,873
1295,11349,7.3,151
1296,7340,7.1,1206
1297,6217,5.9,125
1298,377,7.2,1541
1299,653,7.7,505
1300,28198,8.5,2
1301,794,7.2,613
1302,31640,5.5,39
1303,8744,5.6,62
1304,25189,6.5,64
1305,145,7.2,284
1306,2212,6.1,134
1307,199,7.1,773
1308,7863,7.3,181
1309,12498,7.4,290
1310,9279,5.5,745
1311,53234,5.8,19
1312,17204,7.8,49
1313,21539,5.4,68
1314,85589,6.7,6
1315,12709,7.3,42
1316,20539,6.6,161
1317,11674,5.6,958
1318,199512,5.5,2
1319,64900,7.5,2
1320,1573,6.7,2231
1321,152,6.3,647
1322,174,6.8,501
1323,172,5.6,453
1324,154,7.3,807
1325,157,6.4,515
1326,168,7,573
1327,364,6.7,2153
1328,11967,6.6,312
1329,9086,6.2,191
1330,621,7.3,2220
1331,9037,4.9,229
1332,10173,5.6,125
1333,55687,4.1,20
1334,168535,5.5,2
1335,8845,6,485
1336,46681,7.1,15
1337,578,7.5,3272
1338,579,5.9,522
1339,17692,4.3,345
1340,17795,6.2,56
1341,75,6.1,1947
1342,13891,6.4,37
1343,9390,6.7,1163
1344,378,7.1,700
1345,10896,6.7,42
1346,2322,6.8,349
1347,41240,7.3,23
1348,26949,5.9,39
1349,9819,6.7,176
1350,49799,0,0
1351,31908,6.3,50
1352,46027,6.5,30
1353,3179,6.5,204
1354,1802,7.1,52
1355,4232,7.1,1925
1356,9361,7.2,958
1357,2928,5.5,210
1358,30285,6,20
1359,10549,7.3,154
1360,58102,7,8
1361,18451,6.3,10
1362,27265,6.7,24
1363,49935,6.8,6
1364,8818,6,157
1365,36758,6.2,65
1366,36040,7.4,131
1367,74239,6.5,5
1368,9415,5.8,162
1369,55146,0,0
1370,303693,0,1
1371,12145,5.9,113
1372,42424,4.7,20
1373,34314,5.1,74
1374,2892,7,4
1375,9404,6.4,125
1376,85242,6.5,2
1377,9622,5.4,223
1378,8860,5.3,163
1379,197537,4.3,3
1380,66597,6.1,4
1381,14832,7.1,27
1382,9619,5.8,546
1383,40506,5.2,12
1384,31000,5.3,55
1385,4104,7,283
1386,26306,6.8,30
1387,203829,0,0
1388,43775,8,3
1389,14908,4.3,30
1390,784,7.6,49
1391,12489,6.9,77
1392,168283,0,0
1393,16448,7.3,84
1394,55936,6.5,17
1395,17894,5.2,67
1396,28059,6.2,37
1397,58911,3.8,3
1398,17949,4.8,41
1399,1968,5.9,170
1400,61563,6,10
1401,66,6.4,275
1402,20735,3.9,18
1403,11419,6,205
1404,333165,6.7,3
1405,25796,6.9,18
1406,638,7.4,733
1407,25624,6.7,36
1408,9366,7.4,1478
1409,60083,3.8,5
1410,21915,5.5,36
1411,90928,6.4,9
1412,50091,5,1
1413,18420,5.8,21
1414,19952,5.7,9
1415,9446,4.9,148
1416,28005,5.4,48
1417,9403,6.6,127
1418,27322,8.2,19
1419,10003,5.9,379
1420,9311,6.6,78
1421,11844,6,19
1422,884,6.4,278
1423,49806,6.1,14
1424,1624,6.4,1859
1425,88423,6,2
1426,16052,7,140
1427,4477,5.9,372
1428,24662,6.5,37
1429,18423,4.5,19
1430,76996,5.9,10
1431,6499,4.5,74
1432,50512,6.6,35
1433,9405,4.5,208
1434,12723,6.3,55
1435,9360,4.8,777
1436,9434,6.8,330
1437,118991,5.3,6
1438,21626,6.8,27
1439,13982,5.3,46
1440,93946,6.4,7
1441,77223,6.2,26
1442,31465,5.9,6
1443,12793,5.9,17
1444,102878,8,1
1445,105763,3.5,2
1446,9611,6,185
1447,47694,7,7
1448,10357,5.3,470
1449,9977,5.3,11
1450,816,6.5,1242
1451,2163,6.6,238
1452,124680,7,2
1453,16399,5.3,6
1454,124843,4,6
1455,31017,5.8,17
1456,24645,0,0
1457,49478,4.6,13
1458,12499,5.3,99
1459,18,7.3,4631
1460,68545,7,2
1461,1811,6.2,39
1462,109614,4.4,7
1463,60082,5,7
1464,105045,5,1
1465,53023,7,23
1466,64802,5.9,11
1467,11239,7.2,47
1468,50850,3.7,6
1469,15321,6.3,32
1470,2058,6.1,135
1471,9450,7,75
1472,125021,8,2
1473,330,6.2,3046
1474,38523,7.5,13
1475,16375,6.5,32
1476,33660,5.6,21
1477,59232,6.8,8
1478,45671,6,10
1479,17770,5.4,23
1480,15170,4.1,19
1481,1701,6.6,1529
1482,201445,4,1
1483,26422,6.8,47
1484,124642,0,0
1485,1639,4.2,550
1486,49235,6,1
1487,106129,6,1
1488,291634,0,0
1489,107743,5.5,2
1490,415,4.2,1826
1491,47686,7.6,11
1492,65889,6.3,7
1493,11103,5.8,47
1494,11970,7.4,2347
1495,34941,6.6,8
1496,407992,8,2
1497,8874,6.4,773
1498,17991,5.5,28
1499,11956,6.1,21
1500,266,7.5,171
1501,754,6.8,1907
1502,37567,7.2,6
1503,43771,6.6,11
1504,124834,7,3
1505,249358,0,0
1506,111367,8,3
1507,607,6.9,5563
1508,18080,5.7,26
1509,38225,5.8,34
1510,17834,5.3,57
1511,686,7.2,1602
1512,65046,5.8,6
1513,4421,6,500
1514,9387,6.6,814
1515,10603,5.4,645
1516,2142,6.6,459
1517,8413,6.4,904
1518,10336,5.1,394
1519,20737,5.3,138
1520,9413,5.2,141
1521,14585,6.9,51
1522,18519,5.6,91
1523,49462,7.1,18
1524,8834,6.5,537
1525,9458,5.9,75
1526,8854,4.1,62
1527,38295,5.5,33
1528,22073,6.3,43
1529,37244,5.1,23
1530,4961,5.7,317
1531,9416,6,109
1532,26180,5.6,72
1533,17832,5.1,44
1534,9772,6.2,1040
1535,6072,6.5,171
1536,1669,7.2,1161
1537,468,7.1,279
1538,32519,4.5,11
1539,108401,5.3,3
1540,10806,6.3,227
1541,9433,6.7,434
1542,6623,5.7,323
1543,2118,7.7,1653
1544,978,7,823
1545,9437,6.2,441
1546,29461,6.7,25
1547,56651,5,1
1548,10351,5.7,146
1549,66588,5.8,16
1550,2649,7.5,1969
1551,14289,5,105
1552,10155,6.5,225
1553,75250,4.4,4
1554,20457,6,21
1555,18355,6.5,46
1556,33657,3.2,9
1557,55306,6.5,21
1558,68924,7,217
1559,36434,5.8,6
1560,2255,6.7,547
1561,28353,5.4,10
1562,9427,6.9,486
1563,172545,2,2
1564,17589,6.7,57
1565,3597,5.6,876
1566,1813,7.2,1795
1567,36797,5.1,43
1568,12628,5.6,32
1569,33344,6.4,39
1570,25099,8,11
1571,45019,7.4,9
1572,63437,6.2,7
1573,62422,4.4,4
1574,782,7.5,2289
1575,29911,6.1,33
1576,9827,5.2,134
1577,1959,6.6,17
1578,251481,0,0
1579,8067,6.3,169
1580,125052,5,5
1581,45153,6.4,38
1582,10871,6,68
1583,14398,6.5,43
1584,10890,6.4,297
1585,99002,8,7
1586,1281,6.3,758
1587,32332,5.2,19
1588,9770,6,101
1589,12616,5.7,30
1590,34838,6,4
1591,14905,6.5,24
1592,14583,6.2,23
1593,11975,6.7,306
1594,4995,7.5,1010
1595,9281,7,496
1596,45928,6,10
1597,563,6.7,1870
1598,61337,6.1,10
1599,19931,7.2,42
1600,31535,2.5,14
1601,10215,6.6,448
1602,9823,3.9,274
1603,37165,7.9,6132
1604,45609,7,41
1605,38904,5.5,11
1606,45565,5,11
1607,9407,6,99
1608,4824,6,652
1609,9444,7.5,1981
1610,9414,6.4,160
1611,8078,5.9,1689
1612,29938,4.5,2
1613,11831,6.8,415
1614,2895,6.3,51
1615,39177,6.3,12
1616,19601,6.2,45
1617,124606,6,1
1618,42832,5.2,9
1619,22797,6.6,44
1620,2639,7.3,250
1621,9574,5.4,880
1622,10371,5.6,63
1623,489,7.9,3700
1624,167738,6,1
1625,293820,0,0
1626,9714,5,864
1627,102406,0,0
1628,170430,0,0
1629,8197,6.3,203
1630,6283,6.2,373
1631,279698,0,0
1632,49728,5.1,15
1633,64562,10,1
1634,4233,6.2,1102
1635,191874,0,0
1636,10217,7,137
1637,597,7.6,9719
1638,714,6.1,1140
1639,52537,4.5,1
1640,12799,6.6,4
1641,62394,9,2
1642,9922,6.1,379
1643,547,6.7,390
1644,25994,6.8,15
1645,184,7.3,2041
1646,9746,6.9,123
1647,9438,4,101
1648,115,7.8,3813
1649,26941,7,6
1650,27103,7.1,33
1651,9410,6.4,167
1652,32302,4.2,56
1653,216794,0,0
1654,88863,4.3,4
1655,154821,0,0
1656,41417,4.7,20
1657,12538,5.8,100
1658,586,6.8,331
1659,2666,7.3,1026
1660,46338,5,1
1661,54007,4.8,18
1662,11258,5.5,225
1663,9490,6.3,210
1664,9411,6.6,425
1665,25719,6.9,33
1666,9033,5.9,58
1667,11220,7.6,141
1668,21253,7.1,26
1669,6116,4.5,157
1670,9457,6,185
1671,281289,4,3
1672,43911,2,1
1673,39424,5.6,18
1674,44361,7.3,22
1675,11702,5.9,151
1676,2923,5.7,21
1677,12238,5.7,77
1678,11568,5.2,202
1679,41577,6.5,33
1680,66894,5.6,5
1681,11003,6.5,681
1682,10153,5.9,589
1683,49645,7.2,3
1684,47112,6,1
1685,102732,6,1
1686,30949,5.7,33
1687,2898,7.3,1213
1688,9558,6.6,158
1689,83593,0,0
1690,320011,0,0
1691,26269,6.1,45
1692,11808,6.2,474
1693,6970,6.1,9
1694,47452,6.9,14
1695,18205,6.2,13
1696,36943,3.5,2
1697,21736,6.5,23
1698,17941,5.5,61
1699,10668,6.7,104
1700,9313,6.3,1339
1701,42807,5.9,56
1702,617,6.3,543
1703,36568,6.1,111
1704,37272,5.7,10
1705,5910,7.6,147
1706,9440,6.2,114
1707,53092,7.6,10
1708,32911,5.3,17
1709,44308,5.8,8
1710,124821,6,1
1711,32456,5.2,36
1712,93350,5.8,4
1713,62695,7,1
1714,32144,5.9,7
1715,17127,5.7,98
1716,40688,3.9,23
1717,17133,5.4,21
1718,19848,6.3,18
1719,17644,2.8,9
1720,1774,6.4,30
1721,30265,5.8,11
1722,2157,5,465
1723,70581,5.1,5
1724,8838,6,458
1725,29193,7.1,91
1726,795,6.5,678
1727,16980,6.5,64
1728,27472,6.1,35
1729,47881,5.1,40
1730,9469,6.7,189
1731,12488,5.4,49
1732,98499,5,1
1733,81367,5.6,16
1734,267,7.3,120
1735,16148,6,68
1736,21252,7,46
1737,9449,5.8,169
1738,6264,4.7,11
1739,90414,6,1
1740,188870,9,2
1741,215373,6,1
1742,78149,4,13
1743,15513,5.8,20
1744,31220,4.6,33
1745,13907,5.9,37
1746,29825,5.8,18
1747,10622,6.2,169
1748,30020,7.2,92
1749,17139,7.5,34
1750,34582,6,7
1751,10216,4.5,201
1752,9771,4.5,27
1753,24560,5.7,13
1754,76330,6.6,7
1755,9448,6,133
1756,38618,3.6,12
1757,18316,5.1,50
1758,78373,7,2
1759,77514,5,3
1760,49474,8,1
1761,4415,7.2,182
1762,39467,5,11
1763,55561,5.6,15
1764,8656,5.9,1038
1765,209345,0,0
1766,58680,4.7,13
1767,35161,5.8,13
1768,35796,7.3,39
1769,18937,6.9,255
1770,929,5.3,1349
1771,9452,6.3,80
1772,1878,7.1,1662
1773,9844,5.8,71
1774,40505,5,10
1775,14342,5.6,63
1776,9715,5.9,121
1777,26610,6.6,62
1778,20064,6.5,7
1779,40961,5.8,21
1780,1965,6.3,399
1781,312,6.8,16
1782,6068,5.6,438
1783,15037,6.1,149
1784,50043,5.9,14
1785,37636,6.5,42
1786,17044,7,4
1787,60951,5.7,6
1788,21334,7.8,152
1789,416437,0,0
1790,32284,6,14
1791,51955,7.5,2
1792,37410,6.8,33
1793,47481,4,3
1794,53765,5.8,16
1795,10674,7.7,2858
1796,136134,7,2
1797,846,6.6,580
1798,12655,6.7,3
1799,3050,5.4,969
1800,1389,6.4,407
1801,11020,7.2,197
1802,20862,6.9,33
1803,108548,5.5,4
1804,9464,7.1,222
1805,95,6.5,3106
1806,944,6.3,942
1807,35680,5.4,59
1808,11551,6.2,656
1809,473,7.1,776
1810,102304,7.5,3
1811,544,6.5,2017
1812,10513,4.3,165
1813,28966,7.2,70
1814,65203,5,26
1815,143,7.5,214
1816,42861,5.1,27
1817,33680,6.6,83
1818,56164,4.8,22
1819,12311,7.1,89
1820,43277,6.1,21
1821,43278,6.6,24
1822,34106,7.3,93
1823,43266,7,91
1824,27367,7,59
1825,17661,6.8,42
1826,28580,7.5,150
1827,887,7.6,176
1828,33667,6.9,59
1829,23383,7.1,62
1830,25430,6.5,59
1831,27191,6.6,61
1832,11426,7.2,175
1833,654,8,461
1834,15919,7.3,95
1835,1725,7.2,526
1836,5769,6.1,44
1837,874,7.4,109
1838,10633,7.6,278
1839,17917,7,131
1840,3116,7.5,389
1841,1051,7.4,536
1842,1366,7.5,2409
1843,12102,7.4,627
1844,16619,7.4,178
1845,9443,6.8,268
1846,11050,7,236
1847,606,7.1,387
1848,746,7.4,456
1849,380,7.6,2208
1850,403,7.1,458
1851,11485,7.1,230
1852,466,6.5,106
1853,13820,6.6,184
1854,15389,6.8,45
1855,13597,7.2,746
1856,2108,7.8,2831
1857,10014,5.7,471
1858,10072,6.5,460
1859,10131,5.8,366
1860,10160,5.5,329
1861,11284,5.1,350
1862,4488,6.4,797
1863,9725,6,408
1864,9728,5.7,334
1865,9730,5.8,306
1866,9731,5,251
1867,10225,5.7,269
1868,10281,5.3,240
1869,10283,4.7,243
1870,948,7.5,1380
1871,11281,6.4,478
1872,10676,4.9,290
1873,11357,5.8,267
1874,11361,5.1,238
1875,36599,5.8,101
1876,39929,5.9,42
1877,41828,4.8,19
1878,41769,3.9,19
1879,10585,6.3,789
1880,11186,5.8,443
1881,11187,5.5,367
1882,609,7,977
1883,11133,5.8,199
1884,10306,4.6,149
1885,9552,7.5,2584
1886,11586,4.5,170
1887,11587,6,163
1888,941,7,1668
1889,942,6.7,1273
1890,943,6.4,993
1891,927,6.9,2082
1892,928,6.3,810
1893,9340,7.4,1965
1894,9342,6.3,1520
1895,38509,5.4,18
1896,60033,3,1
1897,12101,6.8,383
1898,19,8.1,832
1899,165,7.5,4851
1900,196,7.2,3744
1901,551,7.3,317
1902,16084,6.3,75
1903,17984,6.7,46
1904,22328,6.3,19
1905,32611,5.9,22
1906,3170,6.8,1879
1907,346,8.2,1077
1908,859,7.1,352
1909,841,6.4,695
1910,11051,7.1,267
1911,242,7.2,2041
1912,1411,6.4,18
1913,9769,7,379
1914,9424,5.4,122
1915,9835,5.2,61
1916,857,8,6147
1917,17539,5.6,14
1918,44322,8.3,3
1919,22777,5.4,18
1920,20173,5.1,12
1921,10957,6.5,321
1922,9570,6,152
1923,16249,6.7,51
1924,13962,5,106
1925,14612,6.9,33
1926,19378,5.7,35
1927,65157,5.9,12
1928,29228,5.8,33
1929,19379,5.6,43
1930,11164,5.8,164
1931,18887,6.7,46
1932,40866,5.9,8
1933,24736,6.3,20
1934,10122,6.9,267
1935,24816,5.8,27
1936,9994,7,461
1937,25445,5.8,9
1938,12129,5.1,60
1939,14140,5.7,82
1940,10439,6.5,635
1941,11158,4.9,354
1942,9354,6.1,985
1943,28736,5.7,12
1944,34774,6.2,24
1945,37969,6.5,31
1946,9631,6.9,711
1947,9820,6.8,1020
1948,14013,5.9,191
1949,36606,6.8,24
1950,96196,6.2,10
1951,98505,4.7,3
1952,1779,7.3,113
1953,10849,7.3,266
1954,678,7.7,136
1955,907,7.4,326
1956,5961,7.5,187
1957,47908,7.4,13
1958,42121,6.4,29
1959,2887,6.1,30
1960,11974,6.6,388
1961,20348,6.6,47
1962,26648,6.8,67
1963,11911,7,38
1964,793,7.6,975
1965,35144,6.7,35
1966,9325,7.2,2292
1967,43037,6.4,7
1968,10340,6.9,1646
1969,10144,7.2,2528
1970,10414,6.4,249
1971,10437,7.2,277
1972,15300,6.2,83
1973,12230,6.9,2133
1974,13380,5.4,19
1975,10693,7.1,1798
1976,11335,5.2,187
1977,11135,6.5,387
1978,11319,6.7,780
1979,14822,5.5,44
1980,15969,5.7,548
1981,13155,6.5,152
1982,10249,6.2,308
1983,15943,5.3,17
1984,10882,6.8,1729
1985,24808,6.7,47
1986,19762,6.6,18
1987,13850,6.8,83
1988,2619,6.1,416
1989,65158,5.9,9
1990,53565,7.3,102
1991,41841,6.3,19
1992,27332,6.4,12
1993,97,6.6,838
1994,10419,6.7,73
1995,11675,5.8,406
1996,2107,6.4,105
1997,6471,7.1,323
1998,9442,6.5,125
1999,11591,6.2,155
2000,13697,6.7,63
2001,19158,4.7,61
2002,227,7,370
2003,87,7.1,3474
2004,123,6.2,242
2005,9314,6.8,422
2006,11336,6.9,414
2007,9980,5.4,204
2008,10657,6,163
2009,10489,5.8,247
2010,10823,5.6,302
2011,11497,6.4,315
2012,2907,6.8,1154
2013,9454,6.9,507
2014,8688,5.8,404
2015,118452,3,1
2016,16155,5.9,19
2017,48894,6.5,3
2018,23954,6.8,67
2019,12761,7.8,97
2020,396,7.9,245
2021,14367,6.6,201
2022,11814,6.3,447
2023,16081,6,53
2024,18331,6.6,111
2025,15171,6.3,120
2026,11837,7.2,214
2027,11704,7.5,253
2028,11639,7.3,278
2029,4978,6.6,448
2030,10380,6.2,233
2031,11976,6.1,348
2032,15144,6.9,564
2033,11522,6.7,382
2034,11557,6,167
2035,13853,4.8,37
2036,11415,5.9,173
2037,37530,5.3,81
2038,8393,7.1,302
2039,11937,6.4,115
2040,21661,4.6,53
2041,9320,4.3,240
2042,33644,5.8,29
2043,14662,6.5,66
2044,125124,10,1
2045,115872,5,4
2046,39930,5.3,8
2047,10692,6.8,186
2048,805,7.6,1152
2049,34584,7,1322
2050,34636,5.5,231
2051,2182,4.8,89
2052,28070,3.5,27
2053,77469,6.3,23
2054,10278,6.4,51
2055,36647,6.5,2317
2056,17915,5.7,32
2057,14557,5.5,58
2058,9417,5.8,106
2059,41469,6,23
2060,19381,6.3,29
2061,34637,6.1,23
2062,4011,7.2,1894
2063,161795,8,1
2064,1580,7.9,701
2065,5854,6.6,108
2066,573,7.2,214
2067,2370,6.2,100
2068,5780,6.4,153
2069,506,7.2,304
2070,22527,7,134
2071,574,7.3,351
2072,11219,6.9,191
2073,30159,7,107
2074,845,7.7,474
2075,1978,6.7,77
2076,3682,5.5,178
2077,51942,7.6,13
2078,46702,6.6,15
2079,54795,6.3,3
2080,46748,7.4,7
2081,847,6.9,592
2082,117,7.7,1813
2083,14577,6.3,85
2084,37498,4.7,88
2085,38621,6.9,16
2086,59138,8,3
2087,28047,5.1,17
2088,4175,6.2,32
2089,31667,6.2,55
2090,13321,7.4,140
2091,21734,7.6,266
2092,31997,6.8,108
2093,24197,5.9,47
2094,11462,7.2,177
2095,31995,5.7,55
2096,940,7.6,226
2097,2762,6.8,50
2098,12684,6.8,83
2099,2761,6.6,43
2100,8208,6.5,92
2101,52907,5.1,12
2102,15007,5.4,26
2103,36049,5.5,19
2104,52748,4.9,18
2105,75793,3.8,2
2106,47695,5.1,12
2107,31930,6.3,24
2108,20213,5.8,15
2109,543,6.8,57
2110,36054,5.9,15
2111,143750,10,1
2112,52782,6.3,15
2113,36055,5.4,18
2114,36056,6,21
2115,2760,7.1,71
2116,64398,5.7,13
2117,10220,6.9,569
2118,431,6.9,1457
2119,31641,6.5,13
2120,223318,0,0
2121,69848,9.3,2
2122,22796,6.3,71
2123,22256,6.3,24
2124,37550,8.9,13
2125,37916,7.4,51
2126,21873,6.4,39
2127,21500,5.9,49
2128,84116,6.3,8
2129,12626,6.7,126
2130,37818,4.3,4
2131,3525,6.5,308
2132,129628,6.2,3
2133,2321,5.8,79
2134,2028,7.2,300
2135,16384,5.9,85
2136,91217,6.5,13
2137,77314,0,0
2138,10699,6.3,129
2139,11597,5.1,202
2140,218624,0,0
2141,47947,5.6,18
2142,48311,4.9,11
2143,44772,5.6,14
2144,14347,5.9,58
2145,41090,5.9,19
2146,18282,6.2,66
2147,18169,5.7,61
2148,11082,5.9,90
2149,5971,5.8,137
2150,11933,5,105
2151,20096,5.5,45
2152,30815,5.2,50
2153,881,7.2,1139
2154,4478,5.8,385
2155,22318,6,41
2156,53113,6.3,30
2157,2109,6.7,1544
2158,122289,6,2
2159,24746,5.7,43
2160,72987,6.9,8
2161,193103,0,0
2162,8195,6.8,817
2163,9877,5.6,363
2164,26618,6.3,49
2165,21132,6.5,10
2166,11855,6,69
2167,24016,6.4,62
2168,14785,7.2,12
2169,14794,7.2,107
2170,3486,4.4,12
2171,11071,6.8,134
2172,1091,7.8,2043
2173,10403,6.9,213
2174,11337,6.9,120
2175,162,7.6,4872
2176,25723,5.8,31
2177,73351,6.6,4
2178,8916,6,1692
2179,28134,5.9,22
2180,9429,5.9,241
2181,12159,6.9,760
2182,27791,4.7,45
2183,43106,7.2,8
2184,30197,7.3,207
2185,10156,6.5,252
2186,10377,7.3,472
2187,3121,7.1,105
2188,4975,6.6,21
2189,37532,7,10
2190,9713,4.9,134
2191,134368,3,3
2192,85837,5.7,12
2193,1039,6.6,7
2194,9821,7.1,74
2195,4437,6.5,344
2196,1890,6.9,87
2197,1955,7.9,964
2198,39437,5.8,33
2199,11932,5.5,479
2200,6435,6.3,442
2201,108316,3.3,3
2202,10683,7.4,250
2203,63709,7.1,4
2204,9445,6.3,211
2205,2657,7.1,635
2206,9425,6.1,267
2207,32326,7.8,9
2208,637,8.3,4812
2209,8675,6.2,143
2210,125762,0,0
2211,20701,5.9,109
2212,9945,6,331
2213,73,8.2,4033
2214,18603,8.1,8
2215,46889,5.5,13
2216,12888,6.1,49
2217,3033,6.9,106
2218,9882,6.1,442
2219,10663,5.9,619
2220,4518,7.1,450
2221,1808,6.9,152
2222,3600,5.1,482
2223,17037,5.2,77
2224,297,6.9,1489
2225,5332,5.9,12
2226,21589,6.7,9
2227,8336,6,3
2228,11893,7,163
2229,123056,4.9,8
2230,12223,6.7,96
2231,32081,6.4,45
2232,14924,6.9,137
2233,10002,6.7,77
2234,41817,5.3,30
2235,19426,7.9,156
2236,12560,6.9,160
2237,9798,6.7,1485
2238,14444,5.8,188
2239,9487,6.8,3161
2240,9466,5.9,135
2241,666,7.7,171
2242,2042,7,34
2243,10162,7.2,85
2244,309,7.7,274
2245,692,6.2,139
2246,24018,4.6,37
2247,1678,7,229
2248,39256,6.3,43
2249,1680,6,53
2250,244,7.6,442
2251,10730,5.9,228
2252,31947,4.4,33
2253,8130,6,129
2254,11532,6.9,75
2255,9749,6.8,248
2256,14628,5.8,113
2257,9626,5,259
2258,13698,6.1,65
2259,10466,6.3,348
2260,707,6,629
2261,11954,6.2,165
2262,9336,6.5,765
2263,10157,5.7,416
2264,12118,5.5,321
2265,10587,5,325
2266,11825,4.8,247
2267,11895,4.8,231
2268,9447,5.3,401
2269,12257,4.8,40
2270,37536,3.6,17
2271,10029,6.3,219
2272,27104,6.3,30
2273,11252,4.9,308
2274,8545,6.5,77
2275,10223,6.9,243
2276,9745,5.5,330
2277,200,6.2,474
2278,9837,6.9,1160
2279,11545,7.5,843
2280,1934,6.9,1111
2281,110643,7.5,3
2282,11881,7.4,183
2283,13764,6.1,69
2284,24951,6,21
2285,8879,7,321
2286,1369,6.3,1075
2287,1368,7.2,1898
2288,1370,5.7,863
2289,10303,6,357
2290,9326,6.6,583
2291,10328,6.5,418
2292,11285,5.5,122
2293,1367,6.9,1250
2294,1371,6.6,1152
2295,1374,6.7,1252
2296,1375,5.3,889
2297,15196,7.2,461
2298,11904,6.7,207
2299,215875,2.5,2
2300,15596,6.4,138
2301,13818,5.9,62
2302,29968,5.9,37
2303,44326,6.1,19
2304,1885,6.9,1145
2305,8856,5.9,571
2306,10495,5.5,393
2307,5825,7.2,830
2308,9489,6.4,1106
2309,16885,6.5,28
2310,76857,6,8
2311,8741,7.3,998
2312,9276,6.2,627
2313,9822,5.9,248
2314,39314,6.8,26
2315,10312,7,1084
2316,9441,6.8,376
2317,9422,6.2,130
2318,125582,6.2,6
2319,24525,5.8,30
2320,10368,6,40
2321,11365,6.6,79
2322,140897,6.3,3
2323,31662,6,71
2324,36136,6.4,49
2325,1363,5.2,12
2326,46992,6.5,30
2327,825,6.7,65
2328,22913,6.3,10
2329,15556,5.8,70
2330,28902,5.5,62
2331,14709,6,148
2332,9423,5,186
2333,14443,3.1,27
2334,10658,5.1,284
2335,6917,5.9,117
2336,40729,5.3,20
2337,24086,6.1,44
2338,11815,6.9,157
2339,9426,7.1,1305
2340,10344,5.2,189
2341,15698,6.2,68
2342,2620,5.3,59
2343,30497,7.1,805
2344,16337,5.7,191
2345,25018,5.1,104
2346,16780,3.9,121
2347,12151,6.7,128
2348,25438,5.6,49
2349,33278,5.8,67
2350,274253,5.5,2
2351,192,7.3,966
2352,10945,6.1,110
2353,10013,6,175
2354,9671,6.3,636
2355,9396,5.5,383
2356,11038,5.7,48
2357,12278,5.4,55
2358,11873,6.7,378
2359,18588,6,27
2360,10015,6.6,309
2361,12715,5,55
2362,8388,6.2,324
2363,45712,5.5,25
2364,6187,4.9,6
2365,8129,7.1,36
2366,1618,7.1,41
2367,10722,7.1,133
2368,296543,5,1
2369,10314,5.8,538
2370,125548,2,1
2371,47139,5.8,4
2372,11167,7.6,178
2373,170187,0,0
2374,2112,6.7,659
2375,16172,5.3,74
2376,111794,3.3,3
2377,9524,6.6,16
2378,20595,7.7,10
2379,16306,7.6,168
2380,11622,6.3,302
2381,10207,5.9,254
2382,9849,5.2,100
2383,82865,7.7,3
2384,18892,5.9,112
2385,13466,7.4,342
2386,1542,7.4,1254
2387,43978,7,16
2388,15256,5.9,56
2389,8224,6.1,584
2390,18417,6.1,47
2391,12479,5.4,33
2392,15031,5.4,4
2393,15209,5.8,15
2394,26425,5.9,9
2395,1847,7.3,140
2396,42113,7,39
2397,8913,6.4,522
2398,10906,5.1,131
2399,25748,4.5,60
2400,25749,4.8,59
2401,8769,6.5,492
2402,14742,6,61
2403,15856,6.9,137
2404,10671,6.3,117
2405,27932,5.6,95
2406,7227,5.8,93
2407,10670,5.5,41
2408,5919,7.1,285
2409,33518,5.6,78
2410,40160,5.2,42
2411,2362,6.7,418
2412,10803,6.6,323
2413,871,7.5,1182
2414,1685,6.2,445
2415,1705,5.5,270
2416,1688,6.1,290
2417,1687,6.3,328
2418,166680,3.3,13
2419,11123,5.5,94
2420,29723,4.6,55
2421,31638,5.2,31
2422,113286,7,1
2423,9535,6.4,617
2424,9455,6,75
2425,796,6.5,1052
2426,100,7.5,1957
2427,47501,6.4,7
2428,77936,5.7,7
2429,84586,4,4
2430,30943,6.1,74
2431,107946,0,0
2432,7341,4.9,103
2433,10350,4,85
2434,11772,7.3,190
2435,9540,7,233
2436,31503,5.4,26
2437,11773,7.1,121
2438,30202,6.1,33
2439,22345,3.4,99
2440,53685,2.3,3
2441,1567,7.5,115
2442,1641,5.1,176
2443,47288,5,27
2444,10212,6.8,178
2445,10354,6.4,195
2446,11526,5.4,11
2447,8583,6.9,70
2448,123728,6,1
2449,16520,7.2,125
2450,16508,5.3,24
2451,11374,5.7,203
2452,16379,4.1,46
2453,125123,4.5,2
2454,28029,6.1,26
2455,603,8,10653
2456,4951,7.4,2272
2457,65749,6.5,8
2458,8970,5.1,54
2459,9840,6.9,24
2460,186705,6,2
2461,30950,5.7,13
2462,70687,4.8,3
2463,11660,7.2,457
2464,9430,6.9,237
2465,11355,5.9,482
2466,18764,6.2,87
2467,9465,6.3,54
2468,27455,6.3,3
2469,1414,7.2,66
2470,49981,6,16
2471,6522,6.4,215
